tconst	titleType	title	year	endYear	isAdult	runtime	genres	rating	numVotes	description	cast	streaming_platforms	url	scrape_status
tt0115243		Lexx											https://www.streamwithvpn.com/lexx-1996	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/lexx
tt11379988		James											https://www.streamwithvpn.com/james-2022	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/james
tt5500158	tvSeries	Pitch	2016.0	2017	0.0	60	Drama,Sport	7.5	6490.0	The dramatic and inspirational story of a young pitcher who becomes the first woman to play Major League Baseball.			https://www.streamwithvpn.com/pitch-2016	success
tt32029878		Golden Opulence: 500 Years of Luxury in Anatolia											https://www.streamwithvpn.com/golden-opulence-500-years-of-luxury-in-anatolia-2024	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/golden-opulence-500-years-of-luxury-in-anatolia
tt10329134	movie	Your Name Engraved Herein	2020.0	\N	0.0	118	Drama,Romance	7.3	9211.0	In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.			https://www.streamwithvpn.com/your-name-engraved-herein-2020	success
tt0060472	movie	Grand Prix	1966.0	\N	0.0	176	Drama,Sport	7.2	11652.0	The most daring drivers in the world have gathered to compete for the 1966 Formula One championship. After a spectacular wreck in the first of a series of races, American wheelman Pete Aron is dropped by his sponsor. Refusing to quit, he joins a Japanese racing team. While juggling his career with a torrid love affair involving an ex-teammate's wife, Pete must also contend with Jean-Pierre Sarti, a French contestant who has previously won two world titles.			https://www.streamwithvpn.com/grand-prix-1966	success
tt5648202	tvSeries	Corporate	2018.0	2020	0.0	30	Comedy	7.8	4495.0	A dark, edgy look at life as a Junior-Executive-in-Training at your average, soulless multinational corporation. Matt and Jake are at the mercy of a tyrannical CEO and his top lieutenants while navigating an ever-revolving series of disasters. Their only ally is Human Resources rep Grace.			https://www.streamwithvpn.com/corporate-2018	success
tt0061265	tvSeries	The Invaders	1967.0	1968	0.0	51	Drama,Sci-Fi,Thriller	8.0	3731.0	The Invaders, alien beings from a dying planet. Their destination: the Earth. Their purpose: to make it their world. David Vincent has seen them, for him it began one lost night on a lonely country road, looking for a shortcut that he never found. It began with a closed deserted diner, and a man too long without sleep to continue his journey. It began with the landing of a craft from another galaxy. Now, David Vincent knows that the Invaders are here, that they have taken human form. Somehow he must convince a disbelieving world that the nightmare has already begun.			https://www.streamwithvpn.com/the-invaders-1967	success
tt0059885	movie	Von Ryan's Express	1965.0	\N	0.0	117	Action,Adventure,War	7.1	15849.0	Von Ryan's Express stars Frank Sinatra as a POW colonel who leads a daring escape from WWII Italy by taking over a freight train, but he has to win over the British soldiers he finds himself commanding.			https://www.streamwithvpn.com/von-ryans-express-1965	success
tt8980602	movie	The Kid Detective	2020.0	\N	0.0	100	Comedy,Crime,Drama	7.0	24798.0	A once-celebrated kid detective, now 31, continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case, to find out who brutally murdered her boyfriend.			https://www.streamwithvpn.com/the-kid-detective-2020	success
tt3717068		Court											https://www.streamwithvpn.com/court-2014	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/court
tt0024028	movie	Footlight Parade	1933.0	\N	0.0	104	Comedy,Musical,Romance	7.5	6482.0	A fledgling producer finds himself at odds with his workers, financiers and his greedy ex-wife when he tries to produce live musicals for movie-going audiences.			https://www.streamwithvpn.com/footlight-parade-1933	success
tt13925142	tvSeries	The Newsreader	2021.0	2025	0.0	313	Drama	7.8	4492.0	An unconventional relationship in a world on the cusp of change; a star newsreader and an ambitious bisexual reporter join forces in a ruthless 1986 newsroom, as events unfold that will change their lives.			https://www.streamwithvpn.com/the-newsreader-2021	success
tt0102943		Slacker											https://www.streamwithvpn.com/slacker-1990	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/slacker
tt0093185	movie	The Hidden	1987.0	\N	0.0	97	Crime,Horror,Sci-Fi	7.0	24763.0	When average, law-abiding citizens suddenly turn to a life of hedonistic behavior and violent crime, Detective Tom Beck is tasked with helping young FBI agent Lloyd Gallagher determine the cause.			https://www.streamwithvpn.com/the-hidden-1987	success
tt0087349	movie	Blue Mountains, or Unbelievable Story	1983.0	\N	0.0	97	Comedy,Drama	8.6	2469.0	An author - a passive young man - enters the Soviet-controlled bureaucracy of Georgia attempting to get his novel published only to be neglected and compartmentalized at every turn.			https://www.streamwithvpn.com/blue-mountains-or-unbelievable-story-1983	success
tt0435434	movie	Swing Girls	2004.0	\N	0.0	104	Comedy,Drama,Music	7.6	5645.0	A tale of delinquent and lazy school girls. In their efforts to cut remedial summer math class, they end up poisoning and replacing the school's brass band.			https://www.streamwithvpn.com/swing-girls-2004	success
tt32379268		Jamnapaar											https://www.streamwithvpn.com/jamnapaar-2024	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/jamnapaar
tt0095270	movie	Hairspray	1988.0	\N	0.0	92	Comedy,Drama,Family	7.0	24723.0	'Pleasantly plump' teenager Tracy Turnblad achieves her dream of becoming a regular on the Corny Collins Dance Show. Now a teen hero, she starts using her fame to speak out for the causes she believes in, most of all integration. In doing so, she earns the wrath of the show's former star, Amber Von Tussle, as well as Amber's manipulative, pro-segregation parents. The rivalry comes to a head as Amber and Tracy vie for the title of Miss Auto Show 1963.			https://www.streamwithvpn.com/hairspray-1988	success
tt1673697	movie	The Sapphires	2012.0	\N	0.0	103	Biography,Comedy,Drama	7.1	15809.0	It's 1968, and four young, talented Australian Aboriginal girls learn about love, friendship, and war when they entertain the US troops in Vietnam as singing group The Sapphires.			https://www.streamwithvpn.com/the-sapphires-2012	success
tt0102592	movie	One False Move	1991.0	\N	0.0	105	Crime,Drama,Thriller	7.1	15798.0	Following a series of drug deals and murders, three criminals -- Fantasia, Ray Malcolm and Pluto -- travel from Los Angeles to Houston, finally arriving in a small Arkansas town to go into hiding. Two detectives from the LAPD, who are already on the case, contact the town's sheriff, Dale Dixon, to alert him of the fugitives' presence in the area. Underestimating Dixon, the criminals have no idea what they are about to face.			https://www.streamwithvpn.com/one-false-move-1991	success
tt0464913	movie	OSS 117: Cairo, Nest of Spies	2006.0	\N	0.0	99	Action,Adventure,Comedy	7.0	24682.0	Set in 1955, French secret agent Hubert Bonisseur de La Bath/OSS 117 is sent to Cairo to investigate the disappearance of his best friend and fellow spy Jack Jefferson, only to stumble into a web of international intrigue.			https://www.streamwithvpn.com/oss-117-cairo-nest-of-spies-2006	success
tt0289181	movie	Failan	2001.0	\N	0.0	115	Drama,Romance	7.5	6470.0	After losing both her parents, Failan emmigrates to Korea to seek her only remaining relatives. Once she reaches Korea, she finds out that her relatives have moved to Canada well over a year ago. Desperate to stay and make a living in Korea, Failan is forced to have an arranged marriage through a match-making agency.			https://www.streamwithvpn.com/failan-2001	success
tt2022190		The Walking Dead: Webisodes											https://www.streamwithvpn.com/the-walking-dead-webisodes-2011	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/the-walking-dead-webisodes
tt2303077	tvSeries	Brazil Avenue	2012.0	2012	0.0	45	Comedy,Crime,Drama	8.3	2967.0	Brazil Avenue is a dynamic, lifelike, and modern telenovela that reveals how unrelenting ambition and inflicted cruelty can change a young girl’s destiny and lead her to seek revenge.			https://www.streamwithvpn.com/brazil-avenue-2012	success
tt0009968	movie	Broken Blossoms	1919.0	\N	0.0	90	Drama,Romance	7.2	11601.0	The love story of an abused English girl and a Chinese Buddhist in a time when London was a brutal and harsh place to live.			https://www.streamwithvpn.com/broken-blossoms-1919	success
tt0104782		Leolo											https://www.streamwithvpn.com/leolo-1992	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/leolo
tt0064816	movie	The Swimming Pool	1969.0	\N	0.0	122	Crime,Drama,Romance	7.1	15770.0	Set in a magnificent villa near a sun-drenched St. Tropez, lovers Jean-Paul and Marianne are spending a happy, lazy summer holiday. Their only concern is to gratify their mutual passion - until the day when Marianne invites her former lover and his beautiful teenage daughter to spend a few days with them. From the first moment, a certain uneasiness and tension begin to develop between the four, which soon escalates in a dangerous love-game.			https://www.streamwithvpn.com/the-swimming-pool-1969	success
tt1226240	movie	A Late Quartet	2012.0	\N	0.0	105	Drama,Music	7.1	15770.0	When the beloved cellist of a world-renowned string quartet is diagnosed with a life threatening illness, the group's future suddenly hangs in the balance as suppressed emotions, competing egos and uncontrollable passions threaten to derail years of friendship and collaboration. As they are about to play their 25th anniversary concert — quite possibly their last — only their intimate bond and the power of music can preserve their legacy.			https://www.streamwithvpn.com/a-late-quartet-2012	success
tt0025164	movie	The Gay Divorcee	1934.0	\N	0.0	107	Comedy,Musical,Romance	7.3	9166.0	Seeking a divorce from her absentee husband, Mimi Glossop travels to an English seaside resort. There she falls in love with dancer Guy Holden, whom she later mistakes for the corespondent her lawyer hired.			https://www.streamwithvpn.com/the-gay-divorcee-1934	success
tt13875460		A Palace for Putin. The Story of the Biggest Bribe											https://www.streamwithvpn.com/a-palace-for-putin-the-story-of-the-biggest-bribe-2021	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/a-palace-for-putin-the-story-of-the-biggest-bribe
tt2374683	tvSeries	Empresses in the Palace	2011.0	2012	0.0	45	Drama,History,Romance	8.5	2611.0	Zhen Huan, a 17-year-old innocent introduced into the imperial court as the latest concubine of Emperor Yong Zheng. Her dreams of a new life of love and prosperity are swiftly dashed as she enters a dog-eat-dog world of treachery and corruption.			https://www.streamwithvpn.com/empresses-in-the-palace-2011	success
tt17361756	tvSeries	Survival of the Thickest	2023.0	\N	0.0	28	Comedy	7.5	6461.0	Black, plus-size and newly single, Mavis unexpectedly finds herself having to rebuild her life after putting all her eggs in one man's basket, but she's determined to not only survive but thrive with the support of her chosen family.			https://www.streamwithvpn.com/survival-of-the-thickest-2023	success
tt10312668		Tell No One											https://www.streamwithvpn.com/tell-no-one-2019	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/tell-no-one
tt37034643		Utshob											https://www.streamwithvpn.com/utshob-2025	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/utshob
tt0070968	tvSeries	Heidi, Girl of the Alps	1974.0	1974	0.0	24	Adventure,Animation,Comedy	7.5	6460.0	After becoming an orphan, Heidi is forced to live with her grandfather Öhi who lives in the mountain Alps. However he is a very bitter man who only accepts to take her in by force. Heidi's kindness may be able to open Öhi's heart. Along with Peter the goat carer and the crippled Klara, Heidi has a lot of adventures.			https://www.streamwithvpn.com/heidi-girl-of-the-alps-1974	success
tt2086606	tvSeries	Spy	2011.0	2012	0.0	30	Comedy	7.9	4063.0	When an underachieving single father inadvertently becomes an MI5 agent, he must keep his government job a secret while battling his ex-wife for custody of their precocious son.			https://www.streamwithvpn.com/spy-2011	success
tt5536736		The Meyerowitz Stories											https://www.streamwithvpn.com/the-meyerowitz-stories-2017	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/the-meyerowitz-stories
tt5299008	tvSeries	Real Detective	2016.0	2018	0.0	43	Crime,Documentary,Drama	8.0	3715.0	With narrative driven exclusively by the detectives themselves, each episode ventures deep into the mind of a homicide detective as they describe in vivid detail the one case forever ingrained in their memory.			https://www.streamwithvpn.com/real-detective-2016	success
tt16300962	movie	When Evil Lurks	2023.0	\N	0.0	99	Horror	6.9	55851.0	Residents of a small rural town discover that a demon is about to be born among them. They desperately try to escape before the evil is born, but it may be too late.			https://www.streamwithvpn.com/when-evil-lurks-2023	success
tt2492916		Muscle Shoals											https://www.streamwithvpn.com/muscle-shoals-2013	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/muscle-shoals
tt0015841	movie	The Freshman	1925.0	\N	0.0	77	Comedy,Family,Romance	7.5	6450.0	Harold Lamb is so excited about going to college that he has been working to earn spending money, practicing college yells, and learning a special way of introducing himself that he saw in a movie. When he arrives at Tate University, he soon becomes the target of practical jokes and ridicule. With the help of his one real friend Peggy, he resolves to make every possible effort to become popular.			https://www.streamwithvpn.com/the-freshman-1925	success
tt6827584		Priyamudan											https://www.streamwithvpn.com/priyamudan-1998	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/priyamudan
tt15234108		Networker Baire											https://www.streamwithvpn.com/networker-baire-2021	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/networker-baire
tt0103586	tvSeries	The Young Indiana Jones Chronicles	1992.0	1993	0.0	45	Action,Adventure,Family	7.3	9143.0	At the dawn of the 20th century, Indiana Jones discovered the world. From globetrotting family expeditions as a 9-year-old to the battlefields of World War I as a teenager, Indy’s experiences shaped the heroic, whip-cracking archaeologist he would become. At every turn, Indy encounters history in the making, meeting true-life activists, soldiers, writers, artists, and thinkers who helped influence the world we live in today.			https://www.streamwithvpn.com/the-young-indiana-jones-chronicles-1992	success
tt2719784	tvSeries	Gang Related	2014.0	2014	0.0	46	Action,Crime,Drama	7.5	6447.0	"Every villain has a noble cause, and every hero has a dark side.

Detective Ryan Lopez is a rising star in Los Angeles' elite Gang Task Force. What the world doesn't know is that long before Ryan became a cop, he pledged allegiance to a different band of brothers – a powerful Latino gang called Los Angelicos. 

When Ryan's best friend and police partner is senselessly killed by a notorious gang member, Ryan teams up with longtime Task Force member Cassius Green who has been at the forefront of the city's war on organized crime. In this war between law enforcement and gangs, the series explores how only people who really know the streets can win the battle on the streets."			https://www.streamwithvpn.com/gang-related-2014	success
tt21874396	tvSeries	Parasyte: The Grey	2024.0	2024	0.0	61	Action,Horror,Sci-Fi	7.1	15702.0	When unidentified parasites violently take over human hosts and gain power, humanity must rise to combat the growing threat.			https://www.streamwithvpn.com/parasyte-the-grey-2024	success
tt0159382	movie	Croupier	1998.0	\N	0.0	94	Crime,Drama,Thriller	7.0	24481.0	Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing.			https://www.streamwithvpn.com/croupier-1998	success
tt1194263		Get Low											https://www.streamwithvpn.com/get-low-2009	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/get-low
tt3263946		Trial by Fire											https://www.streamwithvpn.com/trial-by-fire-2018	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/trial-by-fire
tt0122459	movie	Return to Me	2000.0	\N	0.0	115	Comedy,Drama,Romance	7.0	24457.0	It took a lot of cajoling to get Bob, a recently widowed architect, to go on a blind date at a quirky Irish-Italian eatery. Once there, he's smitten instantly not with his date but with the sharp-witted waitress. Everything seems to be going great until an unbelievable truth is revealed, one that could easily break both of their hearts for good.			https://www.streamwithvpn.com/return-to-me-2000	success
tt0040367	movie	A Foreign Affair	1948.0	\N	0.0	116	Comedy,Drama,Romance	7.3	9127.0	In occupied Berlin, a US Army Captain is torn between an ex-Nazi cafe singer and the US Congresswoman investigating her.			https://www.streamwithvpn.com/a-foreign-affair-1948	success
tt1777551		Bobby Fischer Against the World											https://www.streamwithvpn.com/bobby-fischer-against-the-world-2011	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/bobby-fischer-against-the-world
tt1403177	movie	Hesher	2010.0	\N	0.0	106	Comedy,Drama	6.9	55257.0	A young boy has lost his mother and is losing touch with his father and the world around him. Then he meets Hesher who manages to make his life even more chaotic.			https://www.streamwithvpn.com/hesher-2010	success
tt8254592		Chacha Vidhayak Hain Humare											https://www.streamwithvpn.com/chacha-vidhayak-hain-humare-2018	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/chacha-vidhayak-hain-humare
tt14367168	tvSeries	Let the Right One In	2022.0	2022	0.0	60	Drama,Horror	7.5	6434.0	Mark and his 12-year-old daughter’s lives were changed forever 10 years earlier when she was turned into a vampire. Locked in at age 12, perhaps forever, Eleanor lives a closed-in life, able to go out only at night, while her father does his best to provide her with the minimal amount of human blood she needs to stay alive.			https://www.streamwithvpn.com/let-the-right-one-in-2022	success
tt38390994		Janaawar - The Beast within											https://www.streamwithvpn.com/janaawar---the-beast-within-2025	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/janaawar---the-beast-within
tt3746250	movie	Sherpa	2015.0	\N	0.0	96	Documentary	7.6	5607.0	In 2013, the world's media reported on a shocking mountain-high brawl as European climbers fled a mob of angry Sherpas. Director Jennifer Peedom and her team set out to uncover the cause of this altercation, intending to film the 2014 climbing season from the Sherpa's point-of-view. Instead, they captured Everest's greatest tragedy, when a huge block of ice crashed down onto the climbing route...			https://www.streamwithvpn.com/sherpa-2015	success
tt34500787		Dear Krishna											https://www.streamwithvpn.com/dear-krishna-2025	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/dear-krishna
tt11394180	movie	Dick Johnson Is Dead	2020.0	\N	0.0	89	Biography,Documentary,Drama	7.4	7541.0	With this inventive portrait, director Kirsten Johnson seeks a way to keep her 86-year-old father alive forever. Utilizing moviemaking magic and her family’s dark humor, she celebrates Dr. Dick Johnson’s last years by staging fantasies of death and beyond. Together, dad and daughter confront the great inevitability awaiting us all.			https://www.streamwithvpn.com/dick-johnson-is-dead-2020	success
tt1967545	movie	Labor Day	2013.0	\N	0.0	111	Crime,Drama,Romance	6.9	55080.0	Two strangers are drawn together under incredible circumstances. What starts as an unforeseen encounter over a long holiday weekend soon becomes a second chance love story.			https://www.streamwithvpn.com/labor-day-2013	success
tt0322674	movie	Twin Sisters	2002.0	\N	0.0	137	Drama,Romance,War	7.4	7538.0	1920s Germany. Two sisters aged six years, no sooner see their remaining parent buried when they are torn apart. Lotte goes to live with her upper middle class Dutch aunt in Holland, Anna to work as a farm hand on her German uncle's rural farm. The World War II impacts each of their lives and finally in old age they meet again.			https://www.streamwithvpn.com/twin-sisters-2002	success
tt11138912		Vickida No Varghodo											https://www.streamwithvpn.com/vickida-no-varghodo-2022	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/vickida-no-varghodo
tt7440432	movie	Quincy	2018.0	\N	0.0	124	Biography,Documentary	7.6	5601.0	An intimate look into the life of icon Quincy Jones. A unique force in music and popular culture for 70 years, Jones has transcended racial and cultural boundaries; his story is inextricably woven into the fabric of America.  Jones came to prominence in the 1950s as a jazz arranger and conductor before working on pop music and film scores. He moved easily between musical genres, producing major pop hits of the early 1960s  and serving as an arranger and conductor for several collaborations in the same time period.			https://www.streamwithvpn.com/quincy-2018	success
tt2788780	tvSeries	Undateable	2014.0	2016	0.0	22	Comedy	7.3	9103.0	"Danny Burton is a 30-ish carefree single guy who has watched most of his friends move on to serious relationships. When his last remaining friend Shannon moves out to get married, Danny searches for a new roommate. A promising candidate is Justin, the owner of Black Eyes Bar in Detroit (frequently mispronounced ""Black Guys Bar""). Justin and his friends - the nerdy Burski, oddball Shelly, and recently out-of-the-closet gay guy Brett - all have certain qualities that make them appear ""undateable""."			https://www.streamwithvpn.com/undateable-2014	success
tt0053317		The Destiny of a Man											https://www.streamwithvpn.com/the-destiny-of-a-man-1959	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/the-destiny-of-a-man
tt1632547		Cold Fish											https://www.streamwithvpn.com/cold-fish-2010	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/cold-fish
tt0252245		Atla Gel Saban											https://www.streamwithvpn.com/atla-gel-saban-1984	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/atla-gel-saban
tt14586544	tvSeries	Billy the Kid	2022.0	2025	0.0	49	Adventure,Biography,Drama	7.3	9085.0	An epic romantic adventure series based on the life of famous American outlaw Billy the Kid — from his humble Irish roots, to his early days as a cowboy and gunslinger in the American frontier, to his pivotal role in the Lincoln County War and beyond.			https://www.streamwithvpn.com/billy-the-kid-2022	success
tt4088268		Department Q: A Conspiracy of Faith											https://www.streamwithvpn.com/department-q-a-conspiracy-of-faith-2016	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/department-q-a-conspiracy-of-faith
tt2187115	movie	Child's Pose	2013.0	\N	0.0	112	Drama	7.3	9082.0	Child's Pose is a contemporary drama focusing on the relationship between a mother and her 32-year-old son. After the accidental killing of a boy in a car crash, the mother tries to prevent her son being charged for the death, and she refuses to accept that her son is a grown-up man.			https://www.streamwithvpn.com/childs-pose-2013	success
tt0158610		The Fall of Rock & Roll											https://www.streamwithvpn.com/the-fall-of-rock-roll-1989	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/the-fall-of-rock-roll
tt8199972	tvSeries	100 Days My Prince	2018.0	2018	0.0	75	Action,Comedy,History	7.8	4447.0	Lee Yool falls off a cliff and nearly dies in an attempted assassination. He loses his memory, and wanders for 100 days under a new name and personality. During this period, he meets Hong Sim, head of the first detective agency in Joseon.			https://www.streamwithvpn.com/100-days-my-prince-2018	success
tt0091059	movie	Flight of the Navigator	1986.0	\N	0.0	90	Adventure,Comedy,Family	6.9	54315.0	12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.			https://www.streamwithvpn.com/flight-of-the-navigator-1986	success
tt32130925		Nenu Keerthana											https://www.streamwithvpn.com/nenu-keerthana-2024	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/nenu-keerthana
tt0059812		The Corporal and Others											https://www.streamwithvpn.com/the-corporal-and-others-1965	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/the-corporal-and-others
tt0089457	movie	Ladyhawke	1985.0	\N	0.0	121	Adventure,Comedy,Drama	6.9	54056.0	Captain Etienne Navarre is a man on whose shoulders lies a cruel curse. Punished for loving each other, Navarre must become a wolf by night whilst his lover, Lady Isabeau, takes the form of a hawk by day. Together, with the thief Philippe Gaston, they must try to overthrow the corrupt Bishop and in doing so break the spell.			https://www.streamwithvpn.com/ladyhawke-1985	success
tt7775720	movie	Spoiler Alert	2022.0	\N	0.0	112	Comedy,Drama,Romance	7.3	9062.0	Journalist Michael Ausiello embarks on a rollercoaster ride of emotions when Kit Cowan, his partner of 14 years, is diagnosed with terminal cancer.			https://www.streamwithvpn.com/spoiler-alert-2022	success
tt0124718	movie	He Got Game	1998.0	\N	0.0	136	Drama,Sport	6.9	53996.0	A basketball player's father must try to convince him to go to a college so he can get a shorter prison sentence.			https://www.streamwithvpn.com/he-got-game-1998	success
tt0108281		Tai Chi Master											https://www.streamwithvpn.com/tai-chi-master-1993	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/tai-chi-master
tt1042877	movie	Cadillac Records	2008.0	\N	0.0	109	Biography,Drama,Music	7.0	24072.0	The story of sex, violence, race and rock and roll in 1950s Chicago, and the exciting but turbulent lives of some of America's musical legends, including Muddy Waters, Leonard Chess, Little Walter, Howlin' Wolf, Etta James and Chuck Berry.			https://www.streamwithvpn.com/cadillac-records-2008	success
tt14126234	tvSeries	100 Foot Wave	2021.0	\N	0.0	60	Documentary,Sport	8.1	3398.0	The decade-long odyssey of surfing pioneer Garrett McNamara, who, after visiting Nazaré, Portugal in hopes of conquering a 100-foot wave, pushed the sport to ever-greater heights and alongside locals helped transform the small fishing village into the world’s preeminent big-wave surfing destination.			https://www.streamwithvpn.com/100-foot-wave-2021	success
tt28348835	tvSeries	Castaway Diva	2023.0	2023	0.0	80	Comedy,Drama,Music	7.8	4437.0	Fifteen years after being stranded on a remote island, an aspiring singer reenters society — stopping at nothing to pursue her dream of becoming a diva.			https://www.streamwithvpn.com/castaway-diva-2023	success
tt14460684	tvSeries	The Sound of Magic	2022.0	2022	0.0	70	Drama,Fantasy,Music	7.5	6392.0	An enigmatic magician living in an abandoned amusement park introduces magic into the life of a high schooler struggling with harsh realities.			https://www.streamwithvpn.com/the-sound-of-magic-2022	success
tt3043252	movie	Parched	2015.0	\N	0.0	116	Drama	7.5	6392.0	In the arid landscape of Rajasthan, four women navigate their way through personal and cultural difficulties.			https://www.streamwithvpn.com/parched-2015	success
tt0068883	movie	Ludwig	1973.0	\N	0.0	238	Biography,Drama,History	7.5	6391.0	Historical evocation of Ludwig, king of Bavaria, from his crowning in 1864 until his death in 1886, as a romantic hero. Fan of Richard Wagner, betrayed by him, in love with his cousin Elisabeth of Austria, abandoned by her, tormented by his homosexuality, he will little by little slip towards madness.			https://www.streamwithvpn.com/ludwig-1973	success
tt1830238		Salad Fingers											https://www.streamwithvpn.com/salad-fingers-2004	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/salad-fingers
tt1029248	tvSeries	Moribito: Guardian of the Spirit	2007.0	2007	0.0	25	Action,Adventure,Animation	8.2	3151.0	Balsa the spearwoman is a wandering warrior, who takes on the task of saving lives, in atonement for a past sin. On her journey, she happens to save a prince, and is tasked with becoming his bodyguard. And he is going to need one, for his own father, the emperor, wants him dead. Throughout the story, Balsa's past will come to light and they will uncover mysteries about Chagum's condition while developing a family-like relationship with each other and others.			https://www.streamwithvpn.com/moribito-guardian-of-the-spirit-2007	success
tt0395404	tvSeries	Nighty Night	2004.0	2005	0.0	30	Comedy,Crime,Thriller	8.1	3395.0	"Nighty Night is a British dark comedy sitcom written by and starring Julia Davis. It was first broadcast on 6 January 2004 on BBC Three before moving to BBC2.

Notorious for its dark humour, the show follows narcissistic sociopath Jill Tyrell – who manages a beauty parlour alongside her moronic, asthmatic assistant Linda – as she learns that her husband has cancer. She uses this fact to manipulate new neighbour Cathy Cole, a wheelchair user with multiple sclerosis whose husband Don, a womanising doctor, Jill has become obsessed with."			https://www.streamwithvpn.com/nighty-night-2004	success
tt5858892		Age of Youth											https://www.streamwithvpn.com/age-of-youth-2016	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/age-of-youth
tt0202559	movie	A Room for Romeo Brass	1999.0	\N	0.0	90	Comedy,Drama	7.5	6384.0	Two twelve-year-old boys, Romeo and Gavin, undergo an extraordinary test of character and friendship when Morell, a naive but eccentric and dangerous stranger, comes between them. Morell befriends with the two boys and later asks them to help him pursue Romeo's beautiful elder sister. He gradually becomes more violent after she rejects him.			https://www.streamwithvpn.com/a-room-for-romeo-brass-1999	success
tt2592094		Believe											https://www.streamwithvpn.com/believe-2014	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/believe
tt1934205	movie	What the Day Owes the Night	2012.0	\N	0.0	162	Drama,Romance	7.8	4431.0	Algeria, the 1930s. Younes is nine years old when he is put in his uncle's care in Oran. Rebaptized Jonas, he grows up among the Rio Salado youths, with whom he becomes friends. Emilie is one of the gang; everyone is in love with her. A great love story develops between Jonas and Emilie, which is soon unsettled by the conflicts troubling the country.			https://www.streamwithvpn.com/what-the-day-owes-the-night-2012	success
tt0066831	movie	Big Jake	1971.0	\N	0.0	110	Drama,Western	7.1	15453.0	An aging Texas cattle man who has outlived his time swings into action when outlaws kidnap his grandson.			https://www.streamwithvpn.com/big-jake-1971	success
tt0281686		Bubba Ho-Tep											https://www.streamwithvpn.com/bubba-ho-tep-2002	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/bubba-ho-tep
tt0044876	movie	The Man in the White Suit	1951.0	\N	0.0	85	Comedy,Drama,Sci-Fi	7.2	11397.0	The unassuming, nebbishy inventor Sidney Stratton creates a miraculous fabric that will never be dirty or worn out. Clearly he can make a fortune selling clothes made of the material, but may cause a crisis in the process. After all, once someone buys one of his suits they won't ever have to fix them or buy another one, and the clothing industry will collapse overnight. Nevertheless, Sidney is determined to put his invention on the market, forcing the clothing factory bigwigs to resort to more desperate measures...			https://www.streamwithvpn.com/the-man-in-the-white-suit-1951	success
tt1740047	movie	The Trip	2010.0	\N	0.0	112	Comedy,Drama	7.0	23955.0	Steve agrees to review six restaurants and takes Rob with him.			https://www.streamwithvpn.com/the-trip-2010	success
